Fixed Point: 10101010101010101010101010101010 | Rounds: 7 | Key: 25252525252525252525252525252525
Fixed Point: ae10ae10ae10ae10ae10ae10ae10ae10 | Rounds: 11 | Key: 25252525252525252525252525252525
Fixed Point: 11111111111111111111111111111111 | Rounds: 12 | Key: 25252525252525252525252525252525
Fixed Point: 12121212121212121212121212121212 | Rounds: 29 | Key: 25252525252525252525252525252525
Fixed Point: 13131313131313131313131313131313 | Rounds: 36 | Key: 25252525252525252525252525252525
Fixed Point: b914b914b914b914b914b914b914b914 | Rounds: 2 | Key: 25252525252525252525252525252525
Fixed Point: 17171717171717171717171717171717 | Rounds: 24 | Key: 25252525252525252525252525252525
Fixed Point: 1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c | Rounds: 40 | Key: 25252525252525252525252525252525
Fixed Point: d521d521d521d521d521d521d521d521 | Rounds: 17 | Key: 25252525252525252525252525252525
Fixed Point: dd25dd25dd25dd25dd25dd25dd25dd25 | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 72267226722672267226722672267226 | Rounds: 39 | Key: 25252525252525252525252525252525
Fixed Point: 9976a2289976a2289976a2289976a228 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 712d712d712d712d712d712d712d712d | Rounds: 34 | Key: 25252525252525252525252525252525
Fixed Point: 33333333333333333333333333333333 | Rounds: 32 | Key: 25252525252525252525252525252525
Fixed Point: b334b334b334b334b334b334b334b334 | Rounds: 50 | Key: 25252525252525252525252525252525
Fixed Point: 35353535353535353535353535353535 | Rounds: 6 | Key: 25252525252525252525252525252525
Fixed Point: 5e355e355e355e355e355e355e355e35 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: 4e374e374e374e374e374e374e374e37 | Rounds: 45 | Key: 25252525252525252525252525252525
Fixed Point: 7b387b387b387b387b387b387b387b38 | Rounds: 42 | Key: 25252525252525252525252525252525
Fixed Point: 75774e3d75774e3d75774e3d75774e3d | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: c43fc43fc43fc43fc43fc43fc43fc43f | Rounds: 12 | Key: 25252525252525252525252525252525
Fixed Point: f7cbfe40f7cbfe40f7cbfe40f7cbfe40 | Rounds: 25 | Key: 25252525252525252525252525252525
Fixed Point: fa824545fa824545fa824545fa824545 | Rounds: 26 | Key: 25252525252525252525252525252525
Fixed Point: 45fa824545fa824545fa824545fa8245 | Rounds: 26 | Key: 25252525252525252525252525252525
Fixed Point: 47474747474747474747474747474747 | Rounds: 34 | Key: 25252525252525252525252525252525
Fixed Point: 49494949494949494949494949494949 | Rounds: 3 | Key: 25252525252525252525252525252525
Fixed Point: 4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c | Rounds: 46 | Key: 25252525252525252525252525252525
Fixed Point: 4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d | Rounds: 29 | Key: 25252525252525252525252525252525
Fixed Point: 374e374e374e374e374e374e374e374e | Rounds: 45 | Key: 25252525252525252525252525252525
Fixed Point: 3d75774e3d75774e3d75774e3d75774e | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: 4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f4f | Rounds: 35 | Key: 25252525252525252525252525252525
Fixed Point: 50505050505050505050505050505050 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: e056e056e056e056e056e056e056e056 | Rounds: 36 | Key: 25252525252525252525252525252525
Fixed Point: 57575757575757575757575757575757 | Rounds: 40 | Key: 25252525252525252525252525252525
Fixed Point: d457d457d457d457d457d457d457d457 | Rounds: 15 | Key: 25252525252525252525252525252525
Fixed Point: e0f1fb58e0f1fb58e0f1fb58e0f1fb58 | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: 5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d | Rounds: 23 | Key: 25252525252525252525252525252525
Fixed Point: 705d705d705d705d705d705d705d705d | Rounds: 17 | Key: 25252525252525252525252525252525
Fixed Point: 7f5d7f5d7f5d7f5d7f5d7f5d7f5d7f5d | Rounds: 30 | Key: 25252525252525252525252525252525
Fixed Point: 355e355e355e355e355e355e355e355e | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: 865e865e865e865e865e865e865e865e | Rounds: 41 | Key: 25252525252525252525252525252525
Fixed Point: e660e660e660e660e660e660e660e660 | Rounds: 28 | Key: 25252525252525252525252525252525
Fixed Point: bc63bc63bc63bc63bc63bc63bc63bc63 | Rounds: 5 | Key: 25252525252525252525252525252525
Fixed Point: 67676767676767676767676767676767 | Rounds: 19 | Key: 25252525252525252525252525252525
Fixed Point: 69696969696969696969696969696969 | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 5d705d705d705d705d705d705d705d70 | Rounds: 17 | Key: 25252525252525252525252525252525
Fixed Point: 2d712d712d712d712d712d712d712d71 | Rounds: 34 | Key: 25252525252525252525252525252525
Fixed Point: 71717171717171717171717171717171 | Rounds: 44 | Key: 25252525252525252525252525252525
Fixed Point: c771c771c771c771c771c771c771c771 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: 26722672267226722672267226722672 | Rounds: 39 | Key: 25252525252525252525252525252525
Fixed Point: 72727272727272727272727272727272 | Rounds: 49 | Key: 25252525252525252525252525252525
Fixed Point: 73737373737373737373737373737373 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 88748874887488748874887488748874 | Rounds: 15 | Key: 25252525252525252525252525252525
Fixed Point: 774e3d75774e3d75774e3d75774e3d75 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: a2289976a2289976a2289976a2289976 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 4e3d75774e3d75774e3d75774e3d7577 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: e8088877e8088877e8088877e8088877 | Rounds: 19 | Key: 25252525252525252525252525252525
Fixed Point: 387b387b387b387b387b387b387b387b | Rounds: 42 | Key: 25252525252525252525252525252525
Fixed Point: 5d7f5d7f5d7f5d7f5d7f5d7f5d7f5d7f | Rounds: 30 | Key: 25252525252525252525252525252525
Fixed Point: ce80ce80ce80ce80ce80ce80ce80ce80 | Rounds: 6 | Key: 25252525252525252525252525252525
Fixed Point: 81818181818181818181818181818181 | Rounds: 15 | Key: 25252525252525252525252525252525
Fixed Point: 4545fa824545fa824545fa824545fa82 | Rounds: 26 | Key: 25252525252525252525252525252525
Fixed Point: 8b89a5838b89a5838b89a5838b89a583 | Rounds: 7 | Key: 25252525252525252525252525252525
Fixed Point: a604fa83a604fa83a604fa83a604fa83 | Rounds: 30 | Key: 25252525252525252525252525252525
Fixed Point: 84848484848484848484848484848484 | Rounds: 50 | Key: 25252525252525252525252525252525
Fixed Point: 85858585858585858585858585858585 | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 5e865e865e865e865e865e865e865e86 | Rounds: 41 | Key: 25252525252525252525252525252525
Fixed Point: 77e8088877e8088877e8088877e80888 | Rounds: 19 | Key: 25252525252525252525252525252525
Fixed Point: 0d880d880d880d880d880d880d880d88 | Rounds: 29 | Key: 25252525252525252525252525252525
Fixed Point: 74887488748874887488748874887488 | Rounds: 15 | Key: 25252525252525252525252525252525
Fixed Point: 88888888888888888888888888888888 | Rounds: 32 | Key: 25252525252525252525252525252525
Fixed Point: a5838b89a5838b89a5838b89a5838b89 | Rounds: 7 | Key: 25252525252525252525252525252525
Fixed Point: 89a5838b89a5838b89a5838b89a5838b | Rounds: 7 | Key: 25252525252525252525252525252525
Fixed Point: 8b8b8b8b8b8b8b8b8b8b8b8b8b8b8b8b | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 98989898989898989898989898989898 | Rounds: 12 | Key: 25252525252525252525252525252525
Fixed Point: f798f798f798f798f798f798f798f798 | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 76a2289976a2289976a2289976a22899 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 9a9a9a9a9a9a9a9a9a9a9a9a9a9a9a9a | Rounds: 9 | Key: 25252525252525252525252525252525
Fixed Point: fea0fea0fea0fea0fea0fea0fea0fea0 | Rounds: 49 | Key: 25252525252525252525252525252525
Fixed Point: 289976a2289976a2289976a2289976a2 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 838b89a5838b89a5838b89a5838b89a5 | Rounds: 7 | Key: 25252525252525252525252525252525
Fixed Point: a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5 | Rounds: 32 | Key: 25252525252525252525252525252525
Fixed Point: 04fa83a604fa83a604fa83a604fa83a6 | Rounds: 30 | Key: 25252525252525252525252525252525
Fixed Point: a7a7a7a7a7a7a7a7a7a7a7a7a7a7a7a7 | Rounds: 23 | Key: 25252525252525252525252525252525
Fixed Point: 08c9fca708c9fca708c9fca708c9fca7 | Rounds: 5 | Key: 25252525252525252525252525252525
Fixed Point: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa | Rounds: 49 | Key: 25252525252525252525252525252525
Fixed Point: 10ae10ae10ae10ae10ae10ae10ae10ae | Rounds: 11 | Key: 25252525252525252525252525252525
Fixed Point: aeaeaeaeaeaeaeaeaeaeaeaeaeaeaeae | Rounds: 46 | Key: 25252525252525252525252525252525
Fixed Point: 34b334b334b334b334b334b334b334b3 | Rounds: 50 | Key: 25252525252525252525252525252525
Fixed Point: b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5 | Rounds: 4 | Key: 25252525252525252525252525252525
Fixed Point: 14b914b914b914b914b914b914b914b9 | Rounds: 2 | Key: 25252525252525252525252525252525
Fixed Point: bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb | Rounds: 4 | Key: 25252525252525252525252525252525
Fixed Point: 63bc63bc63bc63bc63bc63bc63bc63bc | Rounds: 5 | Key: 25252525252525252525252525252525
Fixed Point: bdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbd | Rounds: 11 | Key: 25252525252525252525252525252525
Fixed Point: c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1 | Rounds: 42 | Key: 25252525252525252525252525252525
Fixed Point: 3fc43fc43fc43fc43fc43fc43fc43fc4 | Rounds: 12 | Key: 25252525252525252525252525252525
Fixed Point: f9cdfcc5f9cdfcc5f9cdfcc5f9cdfcc5 | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: 71c771c771c771c771c771c771c771c7 | Rounds: 10 | Key: 25252525252525252525252525252525
Fixed Point: fca708c9fca708c9fca708c9fca708c9 | Rounds: 5 | Key: 25252525252525252525252525252525
Fixed Point: fe40f7cbfe40f7cbfe40f7cbfe40f7cb | Rounds: 25 | Key: 25252525252525252525252525252525
Fixed Point: fcc5f9cdfcc5f9cdfcc5f9cdfcc5f9cd | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: 80ce80ce80ce80ce80ce80ce80ce80ce | Rounds: 6 | Key: 25252525252525252525252525252525
Fixed Point: d1d1d1d1d1d1d1d1d1d1d1d1d1d1d1d1 | Rounds: 26 | Key: 25252525252525252525252525252525
Fixed Point: 57d457d457d457d457d457d457d457d4 | Rounds: 15 | Key: 25252525252525252525252525252525
Fixed Point: 21d521d521d521d521d521d521d521d5 | Rounds: 17 | Key: 25252525252525252525252525252525
Fixed Point: 25dd25dd25dd25dd25dd25dd25dd25dd | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: 0ddf0ddf0ddf0ddf0ddf0ddf0ddf0ddf | Rounds: 34 | Key: 25252525252525252525252525252525
Fixed Point: 56e056e056e056e056e056e056e056e0 | Rounds: 36 | Key: 25252525252525252525252525252525
Fixed Point: f1fb58e0f1fb58e0f1fb58e0f1fb58e0 | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0e0 | Rounds: 12 | Key: 25252525252525252525252525252525
Fixed Point: e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4 | Rounds: 47 | Key: 25252525252525252525252525252525
Fixed Point: 60e660e660e660e660e660e660e660e6 | Rounds: 28 | Key: 25252525252525252525252525252525
Fixed Point: 088877e8088877e8088877e8088877e8 | Rounds: 19 | Key: 25252525252525252525252525252525
Fixed Point: e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9e9 | Rounds: 18 | Key: 25252525252525252525252525252525
Fixed Point: ecececececececececececececececec | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0 | Rounds: 8 | Key: 25252525252525252525252525252525
Fixed Point: fb58e0f1fb58e0f1fb58e0f1fb58e0f1 | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: f1f1f1f1f1f1f1f1f1f1f1f1f1f1f1f1 | Rounds: 3 | Key: 25252525252525252525252525252525
Fixed Point: cbfe40f7cbfe40f7cbfe40f7cbfe40f7 | Rounds: 25 | Key: 25252525252525252525252525252525
Fixed Point: 98f798f798f798f798f798f798f798f7 | Rounds: 43 | Key: 25252525252525252525252525252525
Fixed Point: cdfcc5f9cdfcc5f9cdfcc5f9cdfcc5f9 | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: 83a604fa83a604fa83a604fa83a604fa | Rounds: 30 | Key: 25252525252525252525252525252525
Fixed Point: 824545fa824545fa824545fa824545fa | Rounds: 26 | Key: 25252525252525252525252525252525
Fixed Point: 58e0f1fb58e0f1fb58e0f1fb58e0f1fb | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: a708c9fca708c9fca708c9fca708c9fc | Rounds: 5 | Key: 25252525252525252525252525252525
Fixed Point: c5f9cdfcc5f9cdfcc5f9cdfcc5f9cdfc | Rounds: 20 | Key: 25252525252525252525252525252525
Fixed Point: a0fea0fea0fea0fea0fea0fea0fea0fe | Rounds: 49 | Key: 25252525252525252525252525252525
Fixed Point: 40f7cbfe40f7cbfe40f7cbfe40f7cbfe | Rounds: 25 | Key: 25252525252525252525252525252525
Fixed Point: fefefefefefefefefefefefefefefefe | Rounds: 6 | Key: 25252525252525252525252525252525
Fixed Point: 01010101010101010101010101010101 | Rounds: 39 | Key: 26262626262626262626262626262626
Fixed Point: 09606206096062060960620609606206 | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: 60620609606206096062060960620609 | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: 290e290e290e290e290e290e290e290e | Rounds: 43 | Key: 26262626262626262626262626262626
Fixed Point: 0fa7e00e0fa7e00e0fa7e00e0fa7e00e | Rounds: 46 | Key: 26262626262626262626262626262626
Fixed Point: a7e00e0fa7e00e0fa7e00e0fa7e00e0f | Rounds: 46 | Key: 26262626262626262626262626262626
Fixed Point: 87108710871087108710871087108710 | Rounds: 29 | Key: 26262626262626262626262626262626
Fixed Point: 8a108a108a108a108a108a108a108a10 | Rounds: 31 | Key: 26262626262626262626262626262626
Fixed Point: 12121212121212121212121212121212 | Rounds: 22 | Key: 26262626262626262626262626262626
Fixed Point: bc13bc13bc13bc13bc13bc13bc13bc13 | Rounds: 39 | Key: 26262626262626262626262626262626
Fixed Point: e313e313e313e313e313e313e313e313 | Rounds: 37 | Key: 26262626262626262626262626262626
Fixed Point: 1d161d161d161d161d161d161d161d16 | Rounds: 41 | Key: 26262626262626262626262626262626
Fixed Point: 4c1a85174c1a85174c1a85174c1a8517 | Rounds: 19 | Key: 26262626262626262626262626262626
Fixed Point: 85174c1a85174c1a85174c1a85174c1a | Rounds: 19 | Key: 26262626262626262626262626262626
Fixed Point: 161d161d161d161d161d161d161d161d | Rounds: 41 | Key: 26262626262626262626262626262626
Fixed Point: 651e651e651e651e651e651e651e651e | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: 4f1f4f1f4f1f4f1f4f1f4f1f4f1f4f1f | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: 2149cf1f2149cf1f2149cf1f2149cf1f | Rounds: 27 | Key: 26262626262626262626262626262626
Fixed Point: 20202020202020202020202020202020 | Rounds: 43 | Key: 26262626262626262626262626262626
Fixed Point: 49cf1f2149cf1f2149cf1f2149cf1f21 | Rounds: 27 | Key: 26262626262626262626262626262626
Fixed Point: 22222222222222222222222222222222 | Rounds: 13 | Key: 26262626262626262626262626262626
Fixed Point: 4eb962234eb962234eb962234eb96223 | Rounds: 18 | Key: 26262626262626262626262626262626
Fixed Point: d58f3424d58f3424d58f3424d58f3424 | Rounds: 28 | Key: 26262626262626262626262626262626
Fixed Point: 25252525252525252525252525252525 | Rounds: 23 | Key: 26262626262626262626262626262626
Fixed Point: 3d283d283d283d283d283d283d283d28 | Rounds: 5 | Key: 26262626262626262626262626262626
Fixed Point: 0e290e290e290e290e290e290e290e29 | Rounds: 43 | Key: 26262626262626262626262626262626
Fixed Point: 3b796e2b3b796e2b3b796e2b3b796e2b | Rounds: 35 | Key: 26262626262626262626262626262626
Fixed Point: eb2ceb2ceb2ceb2ceb2ceb2ceb2ceb2c | Rounds: 3 | Key: 26262626262626262626262626262626
Fixed Point: 76307630763076307630763076307630 | Rounds: 49 | Key: 26262626262626262626262626262626
Fixed Point: 24d58f3424d58f3424d58f3424d58f34 | Rounds: 28 | Key: 26262626262626262626262626262626
Fixed Point: df37df37df37df37df37df37df37df37 | Rounds: 26 | Key: 26262626262626262626262626262626
Fixed Point: 38383838383838383838383838383838 | Rounds: 18 | Key: 26262626262626262626262626262626
Fixed Point: 98389838983898389838983898389838 | Rounds: 40 | Key: 26262626262626262626262626262626
Fixed Point: 5ea87b395ea87b395ea87b395ea87b39 | Rounds: 14 | Key: 26262626262626262626262626262626
Fixed Point: d75f8939d75f8939d75f8939d75f8939 | Rounds: 39 | Key: 26262626262626262626262626262626
Fixed Point: 3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a3a | Rounds: 14 | Key: 26262626262626262626262626262626
Fixed Point: 653a653a653a653a653a653a653a653a | Rounds: 50 | Key: 26262626262626262626262626262626
Fixed Point: 9c3a9c3a9c3a9c3a9c3a9c3a9c3a9c3a | Rounds: 35 | Key: 26262626262626262626262626262626
Fixed Point: 796e2b3b796e2b3b796e2b3b796e2b3b | Rounds: 35 | Key: 26262626262626262626262626262626
Fixed Point: f73b8b3bf73b8b3bf73b8b3bf73b8b3b | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: 8b3bf73b8b3bf73b8b3bf73b8b3bf73b | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: 283d283d283d283d283d283d283d283d | Rounds: 5 | Key: 26262626262626262626262626262626
Fixed Point: 3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f | Rounds: 48 | Key: 26262626262626262626262626262626
Fixed Point: e684de40e684de40e684de40e684de40 | Rounds: 45 | Key: 26262626262626262626262626262626
Fixed Point: 6a426a426a426a426a426a426a426a42 | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: e282af45e282af45e282af45e282af45 | Rounds: 19 | Key: 26262626262626262626262626262626
Fixed Point: 8b478b478b478b478b478b478b478b47 | Rounds: 29 | Key: 26262626262626262626262626262626
Fixed Point: cf1f2149cf1f2149cf1f2149cf1f2149 | Rounds: 27 | Key: 26262626262626262626262626262626
Fixed Point: cc4bcc4bcc4bcc4bcc4bcc4bcc4bcc4b | Rounds: 21 | Key: 26262626262626262626262626262626
Fixed Point: 1a85174c1a85174c1a85174c1a85174c | Rounds: 19 | Key: 26262626262626262626262626262626
Fixed Point: b962234eb962234eb962234eb962234e | Rounds: 18 | Key: 26262626262626262626262626262626
Fixed Point: 1f4f1f4f1f4f1f4f1f4f1f4f1f4f1f4f | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: e74fe74fe74fe74fe74fe74fe74fe74f | Rounds: 37 | Key: 26262626262626262626262626262626
Fixed Point: 7f658c507f658c507f658c507f658c50 | Rounds: 7 | Key: 26262626262626262626262626262626
Fixed Point: 56565656565656565656565656565656 | Rounds: 23 | Key: 26262626262626262626262626262626
Fixed Point: d559d559d559d559d559d559d559d559 | Rounds: 28 | Key: 26262626262626262626262626262626
Fixed Point: 5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a | Rounds: 12 | Key: 26262626262626262626262626262626
Fixed Point: 5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b | Rounds: 3 | Key: 26262626262626262626262626262626
Fixed Point: a87b395ea87b395ea87b395ea87b395e | Rounds: 14 | Key: 26262626262626262626262626262626
Fixed Point: 8939d75f8939d75f8939d75f8939d75f | Rounds: 39 | Key: 26262626262626262626262626262626
Fixed Point: 62060960620609606206096062060960 | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: 60606060606060606060606060606060 | Rounds: 15 | Key: 26262626262626262626262626262626
Fixed Point: 06096062060960620609606206096062 | Rounds: 2 | Key: 26262626262626262626262626262626
Fixed Point: 234eb962234eb962234eb962234eb962 | Rounds: 18 | Key: 26262626262626262626262626262626
Fixed Point: 8c7aee648c7aee648c7aee648c7aee64 | Rounds: 43 | Key: 26262626262626262626262626262626
Fixed Point: 1e651e651e651e651e651e651e651e65 | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: 3a653a653a653a653a653a653a653a65 | Rounds: 50 | Key: 26262626262626262626262626262626
Fixed Point: 8c507f658c507f658c507f658c507f65 | Rounds: 7 | Key: 26262626262626262626262626262626
Fixed Point: fac6dc65fac6dc65fac6dc65fac6dc65 | Rounds: 23 | Key: 26262626262626262626262626262626
Fixed Point: f367f367f367f367f367f367f367f367 | Rounds: 25 | Key: 26262626262626262626262626262626
Fixed Point: 69696969696969696969696969696969 | Rounds: 31 | Key: 26262626262626262626262626262626
Fixed Point: 6e696e696e696e696e696e696e696e69 | Rounds: 7 | Key: 26262626262626262626262626262626
Fixed Point: bd69bd69bd69bd69bd69bd69bd69bd69 | Rounds: 39 | Key: 26262626262626262626262626262626
Fixed Point: 426a426a426a426a426a426a426a426a | Rounds: 17 | Key: 26262626262626262626262626262626
Fixed Point: af6daf6daf6daf6daf6daf6daf6daf6d | Rounds: 37 | Key: 26262626262626262626262626262626
